event_id,experiment_id,user_id,variant,event_type,event_value,event_ts
exp_1001_e327,exp_1001,24181,control,revenue,19.03,2026-04-21 13:49:17
exp_1001_e328,exp_1001,37519,control,conversion,1.0,2026-04-08 13:47:02
exp_1001_e329,exp_1001,37519,control,revenue,17.85,2026-04-08 13:47:02
exp_1001_e330,exp_1001,24029,control,conversion,1.0,2026-04-30 09:56:29
exp_1001_e331,exp_1001,24029,control,revenue,27.07,2026-04-30 09:56:29
exp_1001_e332,exp_1001,12600,treatment,conversion,1.0,2026-04-11 14:09:24
exp_1001_e333,exp_1001,12600,treatment,revenue,20.22,2026-04-11 14:09:24
exp_1001_e334,exp_1001,9171,control,conversion,1.0,2026-04-15 00:57:56
exp_1001_e335,exp_1001,9171,control,revenue,22.85,2026-04-15 00:57:56
exp_1001_e336,exp_1001,20729,control,conversion,1.0,2026-04-15 21:32:18
exp_1001_e337,exp_1001,20729,control,revenue,23.84,2026-04-15 21:32:18
exp_1001_e338,exp_1001,4200,control,error_rate,1.0,2026-04-11 08:43:11
exp_1001_e339,exp_1001,37236,treatment,conversion,1.0,2026-04-21 19:02:57
exp_1001_e340,exp_1001,37236,treatment,revenue,17.68,2026-04-21 19:02:57
exp_1001_e341,exp_1001,25627,treatment,conversion,1.0,2026-04-16 11:36:10
exp_1001_e342,exp_1001,25627,treatment,revenue,6.59,2026-04-16 11:36:10
exp_1001_e343,exp_1001,31681,treatment,conversion,1.0,2026-04-14 21:02:00
exp_1001_e344,exp_1001,31681,treatment,revenue,15.38,2026-04-14 21:02:00
exp_1001_e345,exp_1001,38774,treatment,conversion,1.0,2026-04-24 12:02:30
exp_1001_e346,exp_1001,38774,treatment,revenue,22.13,2026-04-24 12:02:30
exp_1001_e347,exp_1001,23157,control,conversion,1.0,2026-04-12 09:21:12
exp_1001_e348,exp_1001,23157,control,revenue,39.59,2026-04-12 09:21:12
exp_1001_e349,exp_1001,36691,control,application_success_rate_fail,1.0,2026-04-22 02:46:26
exp_1001_e350,exp_1001,25344,treatment,application_success_rate_fail,1.0,2026-04-21 03:20:06
exp_1001_e351,exp_1001,39074,treatment,crash_rate,1.0,2026-04-28 14:39:12
exp_1001_e352,exp_1001,36998,control,conversion,1.0,2026-04-29 04:50:31
exp_1001_e353,exp_1001,36998,control,revenue,20.66,2026-04-29 04:50:31
exp_1001_e354,exp_1001,3602,control,conversion,1.0,2026-04-15 15:42:17
exp_1001_e355,exp_1001,3602,control,revenue,5.11,2026-04-15 15:42:17
exp_1001_e356,exp_1001,33640,control,conversion,1.0,2026-04-14 13:33:38
exp_1001_e357,exp_1001,33640,control,revenue,13.28,2026-04-14 13:33:38
exp_1001_e358,exp_1001,23548,control,conversion,1.0,2026-04-24 23:59:41
exp_1001_e359,exp_1001,23548,control,revenue,26.11,2026-04-24 23:59:41
exp_1001_e360,exp_1001,37481,control,conversion,1.0,2026-04-15 06:29:07
exp_1001_e361,exp_1001,37481,control,revenue,12.77,2026-04-15 06:29:07
exp_1001_e362,exp_1001,3817,treatment,application_success_rate_fail,1.0,2026-04-30 17:00:13
exp_1001_e363,exp_1001,39613,treatment,conversion,1.0,2026-04-16 16:48:57
exp_1001_e364,exp_1001,39613,treatment,revenue,26.99,2026-04-16 16:48:57
exp_1001_e365,exp_1001,40588,treatment,conversion,1.0,2026-04-15 08:21:54
exp_1001_e366,exp_1001,40588,treatment,revenue,25.94,2026-04-15 08:21:54
exp_1001_e367,exp_1001,22581,control,conversion,1.0,2026-04-27 15:53:21
exp_1001_e368,exp_1001,22581,control,revenue,16.59,2026-04-27 15:53:21
exp_1001_e369,exp_1001,29382,control,conversion,1.0,2026-04-14 13:49:55
exp_1001_e370,exp_1001,29382,control,revenue,23.7,2026-04-14 13:49:55
exp_1001_e371,exp_1001,10489,control,conversion,1.0,2026-04-11 05:02:25
exp_1001_e372,exp_1001,10489,control,revenue,17.69,2026-04-11 05:02:25
exp_1001_e373,exp_1001,38270,treatment,conversion,1.0,2026-04-24 21:23:31
exp_1001_e374,exp_1001,38270,treatment,revenue,19.07,2026-04-24 21:23:31
exp_1001_e375,exp_1001,31226,control,application_success_rate_fail,1.0,2026-04-20 08:38:28
exp_1001_e376,exp_1001,10482,control,conversion,1.0,2026-04-27 03:33:35
exp_1001_e377,exp_1001,10482,control,revenue,11.41,2026-04-27 03:33:35
exp_1001_e378,exp_1001,34218,control,conversion,1.0,2026-04-17 12:01:24
exp_1001_e379,exp_1001,34218,control,revenue,6.52,2026-04-17 12:01:24
exp_1001_e380,exp_1001,716,control,conversion,1.0,2026-04-05 16:00:56
exp_1001_e381,exp_1001,716,control,revenue,13.29,2026-04-05 16:00:56
exp_1001_e382,exp_1001,24146,control,conversion,1.0,2026-04-18 02:34:42
exp_1001_e383,exp_1001,24146,control,revenue,9.64,2026-04-18 02:34:42
exp_1001_e384,exp_1001,24146,control,application_success_rate_fail,1.0,2026-04-19 08:34:42
exp_1001_e385,exp_1001,7465,control,conversion,1.0,2026-04-23 09:31:09
exp_1001_e386,exp_1001,7465,control,revenue,17.98,2026-04-23 09:31:09
exp_1001_e387,exp_1001,4478,treatment,conversion,1.0,2026-04-22 22:03:00
exp_1001_e388,exp_1001,4478,treatment,revenue,23.55,2026-04-22 22:03:00
exp_1001_e389,exp_1001,4965,treatment,conversion,1.0,2026-04-28 07:07:51
exp_1001_e390,exp_1001,4965,treatment,revenue,30.55,2026-04-28 07:07:51
exp_1001_e391,exp_1001,17268,treatment,conversion,1.0,2026-04-23 20:37:20
exp_1001_e392,exp_1001,17268,treatment,revenue,17.14,2026-04-23 20:37:20
exp_1001_e393,exp_1001,10536,treatment,conversion,1.0,2026-04-18 20:17:26
exp_1001_e394,exp_1001,10536,treatment,revenue,19.68,2026-04-18 20:17:26
exp_1001_e395,exp_1001,41699,treatment,conversion,1.0,2026-04-20 21:22:43
exp_1001_e396,exp_1001,41699,treatment,revenue,23.88,2026-04-20 21:22:43
exp_1001_e397,exp_1001,5784,treatment,conversion,1.0,2026-04-13 05:21:29
exp_1001_e398,exp_1001,5784,treatment,revenue,19.05,2026-04-13 05:21:29
exp_1001_e399,exp_1001,5784,treatment,application_success_rate_fail,1.0,2026-04-13 12:21:29
exp_1001_e400,exp_1001,691,control,conversion,1.0,2026-04-18 22:21:38
exp_1001_e401,exp_1001,691,control,revenue,22.1,2026-04-18 22:21:38
exp_1001_e402,exp_1001,17548,control,conversion,1.0,2026-04-23 16:48:44
exp_1001_e403,exp_1001,17548,control,revenue,14.3,2026-04-23 16:48:44
exp_1001_e404,exp_1001,17548,control,application_success_rate_fail,1.0,2026-04-24 08:48:44
exp_1001_e405,exp_1001,7142,control,conversion,1.0,2026-04-08 12:27:34
exp_1001_e406,exp_1001,7142,control,revenue,26.5,2026-04-08 12:27:34
exp_1001_e407,exp_1001,30406,treatment,conversion,1.0,2026-04-13 09:54:37
exp_1001_e408,exp_1001,30406,treatment,revenue,32.64,2026-04-13 09:54:37
exp_1001_e409,exp_1001,30913,treatment,conversion,1.0,2026-04-18 04:37:45
exp_1001_e410,exp_1001,30913,treatment,revenue,29.13,2026-04-18 04:37:45
exp_1001_e411,exp_1001,30913,treatment,application_success_rate_fail,1.0,2026-04-19 03:37:45
exp_1001_e412,exp_1001,15636,control,conversion,1.0,2026-05-06 01:45:17
exp_1001_e413,exp_1001,15636,control,revenue,19.58,2026-05-06 01:45:17
exp_1001_e414,exp_1001,28234,treatment,conversion,1.0,2026-04-05 23:33:25
exp_1001_e415,exp_1001,28234,treatment,revenue,19.02,2026-04-05 23:33:25
exp_1001_e416,exp_1001,21549,treatment,conversion,1.0,2026-04-24 20:06:08
exp_1001_e417,exp_1001,21549,treatment,revenue,24.4,2026-04-24 20:06:08
exp_1001_e418,exp_1001,10717,treatment,conversion,1.0,2026-04-12 13:44:08
exp_1001_e419,exp_1001,10717,treatment,revenue,11.43,2026-04-12 13:44:08
exp_1001_e420,exp_1001,24414,control,application_success_rate_fail,1.0,2026-04-23 20:11:40
exp_1001_e421,exp_1001,28578,control,application_success_rate_fail,1.0,2026-04-29 10:09:49
exp_1001_e422,exp_1001,29117,treatment,conversion,1.0,2026-04-17 03:55:22
exp_1001_e423,exp_1001,29117,treatment,revenue,18.92,2026-04-17 03:55:22
exp_1001_e424,exp_1001,6745,control,conversion,1.0,2026-04-20 08:05:19
exp_1001_e425,exp_1001,6745,control,revenue,33.29,2026-04-20 08:05:19
exp_1001_e426,exp_1001,20081,treatment,conversion,1.0,2026-04-12 23:16:23
exp_1001_e427,exp_1001,20081,treatment,revenue,6.75,2026-04-12 23:16:23
exp_1001_e428,exp_1001,37613,control,conversion,1.0,2026-04-30 12:03:01
exp_1001_e429,exp_1001,37613,control,revenue,11.54,2026-04-30 12:03:01
exp_1001_e430,exp_1001,1759,treatment,conversion,1.0,2026-04-12 06:43:29
exp_1001_e431,exp_1001,1759,treatment,revenue,28.97,2026-04-12 06:43:29
exp_1001_e432,exp_1001,13707,treatment,application_success_rate_fail,1.0,2026-04-17 22:44:51
exp_1001_e433,exp_1001,9999,treatment,conversion,1.0,2026-04-16 12:58:01
exp_1001_e434,exp_1001,9999,treatment,revenue,13.28,2026-04-16 12:58:01
exp_1001_e435,exp_1001,8163,control,conversion,1.0,2026-04-24 18:31:10
exp_1001_e436,exp_1001,8163,control,revenue,26.38,2026-04-24 18:31:10
exp_1001_e437,exp_1001,8163,control,error_rate,1.0,2026-04-26 15:31:10
exp_1001_e438,exp_1001,37047,treatment,conversion,1.0,2026-04-17 08:08:58
exp_1001_e439,exp_1001,37047,treatment,revenue,17.23,2026-04-17 08:08:58
exp_1001_e440,exp_1001,24984,control,conversion,1.0,2026-04-13 19:13:35
exp_1001_e441,exp_1001,24984,control,revenue,3.06,2026-04-13 19:13:35
exp_1001_e442,exp_1001,755,control,conversion,1.0,2026-04-22 12:00:31
exp_1001_e443,exp_1001,755,control,revenue,23.53,2026-04-22 12:00:31
exp_1001_e444,exp_1001,41767,control,conversion,1.0,2026-04-09 10:39:46
exp_1001_e445,exp_1001,41767,control,revenue,17.28,2026-04-09 10:39:46
exp_1001_e446,exp_1001,40764,treatment,conversion,1.0,2026-04-03 00:06:36
exp_1001_e447,exp_1001,40764,treatment,revenue,8.59,2026-04-03 00:06:36
exp_1001_e448,exp_1001,18762,treatment,conversion,1.0,2026-04-12 21:12:51
exp_1001_e449,exp_1001,18762,treatment,revenue,23.01,2026-04-12 21:12:51
exp_1001_e450,exp_1001,265,treatment,conversion,1.0,2026-04-23 20:47:32
exp_1001_e451,exp_1001,265,treatment,revenue,0.0,2026-04-23 20:47:32
exp_1001_e452,exp_1001,28403,control,conversion,1.0,2026-04-20 11:23:52
exp_1001_e453,exp_1001,28403,control,revenue,2.07,2026-04-20 11:23:52
exp_1001_e454,exp_1001,13647,treatment,conversion,1.0,2026-04-20 17:52:03
exp_1001_e455,exp_1001,13647,treatment,revenue,27.79,2026-04-20 17:52:03
exp_1001_e456,exp_1001,40589,treatment,conversion,1.0,2026-04-22 14:55:51
exp_1001_e457,exp_1001,40589,treatment,revenue,21.12,2026-04-22 14:55:51
exp_1001_e458,exp_1001,8441,control,conversion,1.0,2026-04-11 18:15:13
exp_1001_e459,exp_1001,8441,control,revenue,26.5,2026-04-11 18:15:13
exp_1001_e460,exp_1001,15060,control,conversion,1.0,2026-04-19 06:31:54
exp_1001_e461,exp_1001,15060,control,revenue,25.06,2026-04-19 06:31:54
exp_1001_e462,exp_1001,40585,treatment,conversion,1.0,2026-04-17 16:06:35
exp_1001_e463,exp_1001,40585,treatment,revenue,17.65,2026-04-17 16:06:35
exp_1001_e464,exp_1001,40585,treatment,error_rate,1.0,2026-04-17 18:06:35
exp_1001_e465,exp_1001,10292,control,conversion,1.0,2026-05-05 01:31:06
exp_1001_e466,exp_1001,10292,control,revenue,21.19,2026-05-05 01:31:06
exp_1001_e467,exp_1001,17159,treatment,conversion,1.0,2026-04-20 21:34:30
exp_1001_e468,exp_1001,17159,treatment,revenue,7.97,2026-04-20 21:34:30
exp_1001_e469,exp_1001,24721,control,conversion,1.0,2026-04-14 04:48:36
exp_1001_e470,exp_1001,24721,control,revenue,16.44,2026-04-14 04:48:36
exp_1001_e471,exp_1001,33031,control,conversion,1.0,2026-04-06 12:35:12
exp_1001_e472,exp_1001,33031,control,revenue,5.02,2026-04-06 12:35:12
exp_1001_e473,exp_1001,26609,treatment,conversion,1.0,2026-04-21 18:25:07
exp_1001_e474,exp_1001,26609,treatment,revenue,17.0,2026-04-21 18:25:07
exp_1001_e475,exp_1001,30556,control,conversion,1.0,2026-04-20 16:45:12
exp_1001_e476,exp_1001,30556,control,revenue,18.62,2026-04-20 16:45:12
exp_1001_e477,exp_1001,2084,control,conversion,1.0,2026-04-13 10:28:59
exp_1001_e478,exp_1001,2084,control,revenue,22.24,2026-04-13 10:28:59
exp_1001_e479,exp_1001,23237,control,conversion,1.0,2026-04-21 00:07:13
exp_1001_e480,exp_1001,23237,control,revenue,15.46,2026-04-21 00:07:13
exp_1001_e481,exp_1001,6770,control,conversion,1.0,2026-04-09 19:16:29
exp_1001_e482,exp_1001,6770,control,revenue,22.85,2026-04-09 19:16:29
exp_1001_e483,exp_1001,40912,treatment,application_success_rate_fail,1.0,2026-04-19 05:50:42
exp_1001_e484,exp_1001,12701,control,conversion,1.0,2026-04-21 06:02:34
exp_1001_e485,exp_1001,12701,control,revenue,34.79,2026-04-21 06:02:34
exp_1001_e486,exp_1001,2926,control,conversion,1.0,2026-05-02 20:10:52
exp_1001_e487,exp_1001,2926,control,revenue,16.47,2026-05-02 20:10:52
exp_1001_e488,exp_1001,10457,treatment,application_success_rate_fail,1.0,2026-04-20 04:58:56
exp_1001_e489,exp_1001,4244,control,conversion,1.0,2026-05-03 09:28:56
exp_1001_e490,exp_1001,4244,control,revenue,28.61,2026-05-03 09:28:56
exp_1001_e491,exp_1001,29247,control,conversion,1.0,2026-05-01 22:20:12
exp_1001_e492,exp_1001,29247,control,revenue,12.16,2026-05-01 22:20:12
exp_1001_e493,exp_1001,13614,control,conversion,1.0,2026-04-26 20:57:03
exp_1001_e494,exp_1001,13614,control,revenue,12.85,2026-04-26 20:57:03
exp_1001_e495,exp_1001,5530,treatment,conversion,1.0,2026-04-26 20:18:49
exp_1001_e496,exp_1001,5530,treatment,revenue,19.87,2026-04-26 20:18:49
exp_1001_e497,exp_1001,37343,treatment,application_success_rate_fail,1.0,2026-04-29 18:46:58
exp_1001_e498,exp_1001,8141,treatment,conversion,1.0,2026-04-22 11:24:16
exp_1001_e499,exp_1001,8141,treatment,revenue,19.68,2026-04-22 11:24:16
exp_1001_e500,exp_1001,7909,control,conversion,1.0,2026-04-25 21:56:23
exp_1001_e501,exp_1001,7909,control,revenue,16.25,2026-04-25 21:56:23
exp_1001_e502,exp_1001,36940,control,conversion,1.0,2026-04-20 13:02:02
exp_1001_e503,exp_1001,36940,control,revenue,27.14,2026-04-20 13:02:02
exp_1001_e504,exp_1001,35245,treatment,conversion,1.0,2026-05-02 02:25:01
exp_1001_e505,exp_1001,35245,treatment,revenue,20.49,2026-05-02 02:25:01
exp_1001_e506,exp_1001,32339,control,error_rate,1.0,2026-04-24 09:58:48
exp_1001_e507,exp_1001,38634,treatment,conversion,1.0,2026-04-30 15:13:04
exp_1001_e508,exp_1001,38634,treatment,revenue,13.65,2026-04-30 15:13:04
exp_1001_e509,exp_1001,26163,treatment,conversion,1.0,2026-04-18 00:09:21
exp_1001_e510,exp_1001,26163,treatment,revenue,20.74,2026-04-18 00:09:21
exp_1001_e511,exp_1001,7263,control,conversion,1.0,2026-04-28 08:48:09
exp_1001_e512,exp_1001,7263,control,revenue,23.8,2026-04-28 08:48:09
exp_1001_e513,exp_1001,11156,treatment,conversion,1.0,2026-05-02 00:25:28
exp_1001_e514,exp_1001,11156,treatment,revenue,14.74,2026-05-02 00:25:28
exp_1001_e515,exp_1001,36213,control,conversion,1.0,2026-04-10 04:59:21
exp_1001_e516,exp_1001,36213,control,revenue,22.73,2026-04-10 04:59:21
exp_1001_e517,exp_1001,39028,control,conversion,1.0,2026-04-15 16:23:03
exp_1001_e518,exp_1001,39028,control,revenue,37.62,2026-04-15 16:23:03
exp_1001_e519,exp_1001,18208,control,conversion,1.0,2026-04-30 18:55:14
exp_1001_e520,exp_1001,18208,control,revenue,18.59,2026-04-30 18:55:14
exp_1001_e521,exp_1001,35946,control,conversion,1.0,2026-04-17 20:04:52
exp_1001_e522,exp_1001,35946,control,revenue,22.8,2026-04-17 20:04:52
exp_1001_e523,exp_1001,37270,treatment,conversion,1.0,2026-04-17 09:34:04
exp_1001_e524,exp_1001,37270,treatment,revenue,20.14,2026-04-17 09:34:04
exp_1001_e525,exp_1001,30632,control,conversion,1.0,2026-04-24 16:51:50
exp_1001_e526,exp_1001,30632,control,revenue,20.68,2026-04-24 16:51:50
exp_1001_e527,exp_1001,21744,treatment,conversion,1.0,2026-04-15 16:32:15
exp_1001_e528,exp_1001,21744,treatment,revenue,19.16,2026-04-15 16:32:15
exp_1001_e529,exp_1001,9938,treatment,conversion,1.0,2026-04-09 05:29:36
exp_1001_e530,exp_1001,9938,treatment,revenue,15.27,2026-04-09 05:29:36
exp_1001_e531,exp_1001,31364,treatment,conversion,1.0,2026-04-05 09:10:18
exp_1001_e532,exp_1001,31364,treatment,revenue,14.34,2026-04-05 09:10:18
exp_1001_e533,exp_1001,34686,treatment,conversion,1.0,2026-05-04 05:43:07
exp_1001_e534,exp_1001,34686,treatment,revenue,23.9,2026-05-04 05:43:07
exp_1001_e535,exp_1001,5454,treatment,conversion,1.0,2026-05-07 16:26:07
exp_1001_e536,exp_1001,5454,treatment,revenue,25.29,2026-05-07 16:26:07
exp_1001_e537,exp_1001,6271,treatment,conversion,1.0,2026-04-17 03:49:02
exp_1001_e538,exp_1001,6271,treatment,revenue,24.64,2026-04-17 03:49:02
exp_1001_e539,exp_1001,24216,control,conversion,1.0,2026-04-11 11:52:34
exp_1001_e540,exp_1001,24216,control,revenue,6.01,2026-04-11 11:52:34
exp_1001_e541,exp_1001,6765,treatment,conversion,1.0,2026-04-18 01:08:50
exp_1001_e542,exp_1001,6765,treatment,revenue,30.53,2026-04-18 01:08:50
exp_1001_e543,exp_1001,6497,control,conversion,1.0,2026-04-11 21:11:43
exp_1001_e544,exp_1001,6497,control,revenue,13.68,2026-04-11 21:11:43
exp_1001_e545,exp_1001,21807,treatment,conversion,1.0,2026-04-20 10:10:50
exp_1001_e546,exp_1001,21807,treatment,revenue,14.27,2026-04-20 10:10:50
exp_1001_e547,exp_1001,37042,treatment,conversion,1.0,2026-04-24 06:58:19
exp_1001_e548,exp_1001,37042,treatment,revenue,16.0,2026-04-24 06:58:19
exp_1001_e549,exp_1001,5104,control,conversion,1.0,2026-04-09 07:03:02
exp_1001_e550,exp_1001,5104,control,revenue,24.95,2026-04-09 07:03:02
exp_1001_e551,exp_1001,5104,control,application_success_rate_fail,1.0,2026-04-09 22:03:02
exp_1001_e552,exp_1001,21238,control,conversion,1.0,2026-04-13 20:57:58
exp_1001_e553,exp_1001,21238,control,revenue,23.92,2026-04-13 20:57:58
exp_1001_e554,exp_1001,27915,treatment,conversion,1.0,2026-04-28 02:00:01
exp_1001_e555,exp_1001,27915,treatment,revenue,21.63,2026-04-28 02:00:01
exp_1001_e556,exp_1001,15164,treatment,conversion,1.0,2026-04-26 12:54:31
exp_1001_e557,exp_1001,15164,treatment,revenue,16.71,2026-04-26 12:54:31
exp_1001_e558,exp_1001,20160,treatment,application_success_rate_fail,1.0,2026-04-23 11:05:01
exp_1001_e559,exp_1001,27294,control,conversion,1.0,2026-04-04 19:14:30
exp_1001_e560,exp_1001,27294,control,revenue,22.9,2026-04-04 19:14:30
exp_1001_e561,exp_1001,34304,treatment,conversion,1.0,2026-04-22 21:34:32
exp_1001_e562,exp_1001,34304,treatment,revenue,9.38,2026-04-22 21:34:32
exp_1001_e563,exp_1001,34304,treatment,application_success_rate_fail,1.0,2026-04-24 03:34:32
exp_1001_e564,exp_1001,21627,control,conversion,1.0,2026-04-24 04:19:14
exp_1001_e565,exp_1001,21627,control,revenue,17.51,2026-04-24 04:19:14
exp_1001_e566,exp_1001,19103,treatment,conversion,1.0,2026-04-03 17:53:18
exp_1001_e567,exp_1001,19103,treatment,revenue,28.23,2026-04-03 17:53:18
exp_1001_e568,exp_1001,33808,treatment,conversion,1.0,2026-05-01 08:44:11
exp_1001_e569,exp_1001,33808,treatment,revenue,19.82,2026-05-01 08:44:11
exp_1001_e570,exp_1001,34648,treatment,conversion,1.0,2026-04-25 12:14:24
exp_1001_e571,exp_1001,34648,treatment,revenue,25.73,2026-04-25 12:14:24
exp_1001_e572,exp_1001,41785,control,crash_rate,1.0,2026-04-14 13:35:15
exp_1001_e573,exp_1001,2823,treatment,conversion,1.0,2026-04-26 03:22:53
exp_1001_e574,exp_1001,2823,treatment,revenue,14.15,2026-04-26 03:22:53
exp_1001_e575,exp_1001,2823,treatment,application_success_rate_fail,1.0,2026-04-27 23:22:53
exp_1001_e576,exp_1001,3392,control,conversion,1.0,2026-04-28 04:48:15
exp_1001_e577,exp_1001,3392,control,revenue,24.16,2026-04-28 04:48:15
exp_1001_e578,exp_1001,4174,treatment,conversion,1.0,2026-04-20 13:19:14
exp_1001_e579,exp_1001,4174,treatment,revenue,34.55,2026-04-20 13:19:14
exp_1001_e580,exp_1001,25916,treatment,conversion,1.0,2026-05-02 03:10:06
exp_1001_e581,exp_1001,25916,treatment,revenue,20.68,2026-05-02 03:10:06
exp_1001_e582,exp_1001,25916,treatment,application_success_rate_fail,1.0,2026-05-02 23:10:06
exp_1001_e583,exp_1001,337,treatment,application_success_rate_fail,1.0,2026-05-02 05:13:05
exp_1001_e584,exp_1001,17462,treatment,conversion,1.0,2026-04-19 17:06:46
exp_1001_e585,exp_1001,17462,treatment,revenue,18.54,2026-04-19 17:06:46
exp_1001_e586,exp_1001,17095,treatment,conversion,1.0,2026-04-27 11:40:30
exp_1001_e587,exp_1001,17095,treatment,revenue,19.68,2026-04-27 11:40:30
exp_1001_e588,exp_1001,17095,treatment,application_success_rate_fail,1.0,2026-04-28 19:40:30
exp_1001_e589,exp_1001,20161,treatment,conversion,1.0,2026-04-22 14:54:32
exp_1001_e590,exp_1001,20161,treatment,revenue,23.87,2026-04-22 14:54:32
exp_1001_e591,exp_1001,15375,control,conversion,1.0,2026-04-13 19:56:41
exp_1001_e592,exp_1001,15375,control,revenue,5.39,2026-04-13 19:56:41
exp_1001_e593,exp_1001,27678,treatment,conversion,1.0,2026-04-09 01:45:32
exp_1001_e594,exp_1001,27678,treatment,revenue,32.43,2026-04-09 01:45:32
exp_1001_e595,exp_1001,32406,treatment,conversion,1.0,2026-04-26 19:44:22
exp_1001_e596,exp_1001,32406,treatment,revenue,14.64,2026-04-26 19:44:22
exp_1001_e597,exp_1001,36297,treatment,conversion,1.0,2026-04-07 21:56:12
exp_1001_e598,exp_1001,36297,treatment,revenue,7.02,2026-04-07 21:56:12
exp_1001_e599,exp_1001,15138,treatment,conversion,1.0,2026-04-27 06:56:15
exp_1001_e600,exp_1001,15138,treatment,revenue,6.35,2026-04-27 06:56:15
exp_1001_e601,exp_1001,37665,control,conversion,1.0,2026-04-23 12:05:09
exp_1001_e602,exp_1001,37665,control,revenue,31.11,2026-04-23 12:05:09
exp_1001_e603,exp_1001,31420,control,conversion,1.0,2026-04-14 07:13:07
exp_1001_e604,exp_1001,31420,control,revenue,23.82,2026-04-14 07:13:07
exp_1001_e605,exp_1001,35006,control,conversion,1.0,2026-04-18 02:10:18
exp_1001_e606,exp_1001,35006,control,revenue,18.98,2026-04-18 02:10:18
exp_1001_e607,exp_1001,20360,treatment,conversion,1.0,2026-04-08 04:36:27
exp_1001_e608,exp_1001,20360,treatment,revenue,11.11,2026-04-08 04:36:27
exp_1001_e609,exp_1001,6700,treatment,conversion,1.0,2026-04-21 10:25:18
exp_1001_e610,exp_1001,6700,treatment,revenue,24.32,2026-04-21 10:25:18
