assignment_id,experiment_id,user_id,variant,assigned_ts
exp_1001_423,exp_1001,14225,treatment,2026-04-05 20:56:20
exp_1001_424,exp_1001,33671,treatment,2026-04-12 22:59:25
exp_1001_425,exp_1001,36589,control,2026-04-07 21:21:17
exp_1001_426,exp_1001,26264,treatment,2026-04-10 23:01:50
exp_1001_427,exp_1001,847,control,2026-04-13 13:52:07
exp_1001_428,exp_1001,32874,treatment,2026-04-04 07:17:27
exp_1001_429,exp_1001,9662,control,2026-04-14 22:42:18
exp_1001_430,exp_1001,7851,treatment,2026-04-03 10:40:30
exp_1001_431,exp_1001,13749,treatment,2026-04-13 12:48:19
exp_1001_432,exp_1001,33071,control,2026-04-06 09:43:15
exp_1001_433,exp_1001,38435,treatment,2026-04-07 23:56:39
exp_1001_434,exp_1001,4246,treatment,2026-04-05 12:12:36
exp_1001_435,exp_1001,37753,treatment,2026-04-06 22:06:09
exp_1001_436,exp_1001,19075,control,2026-04-18 07:54:39
exp_1001_437,exp_1001,18481,control,2026-04-15 01:58:48
exp_1001_438,exp_1001,13891,control,2026-04-17 14:35:15
exp_1001_439,exp_1001,25070,control,2026-04-10 18:45:29
exp_1001_440,exp_1001,20832,control,2026-04-12 06:51:28
exp_1001_441,exp_1001,25170,treatment,2026-04-11 07:01:01
exp_1001_442,exp_1001,20199,control,2026-04-16 15:29:54
exp_1001_443,exp_1001,31284,treatment,2026-04-11 05:20:04
exp_1001_444,exp_1001,5260,control,2026-04-03 22:47:35
exp_1001_445,exp_1001,25426,treatment,2026-04-07 08:16:13
exp_1001_446,exp_1001,10966,treatment,2026-04-07 07:16:10
exp_1001_447,exp_1001,38545,control,2026-04-13 22:57:13
exp_1001_448,exp_1001,24803,treatment,2026-04-11 04:06:21
exp_1001_449,exp_1001,39659,control,2026-04-07 18:41:22
exp_1001_450,exp_1001,27296,control,2026-04-18 10:08:49
exp_1001_451,exp_1001,13953,treatment,2026-04-05 12:21:40
exp_1001_452,exp_1001,21176,control,2026-04-11 18:15:11
exp_1001_453,exp_1001,32855,treatment,2026-04-08 05:48:31
exp_1001_454,exp_1001,5651,control,2026-04-03 19:38:46
exp_1001_455,exp_1001,33959,control,2026-04-05 10:20:48
exp_1001_456,exp_1001,21735,control,2026-04-16 21:32:26
exp_1001_457,exp_1001,13395,treatment,2026-04-18 09:49:12
exp_1001_458,exp_1001,17282,treatment,2026-04-13 07:36:43
exp_1001_459,exp_1001,38916,treatment,2026-04-18 18:57:50
exp_1001_460,exp_1001,18912,control,2026-04-09 11:31:51
exp_1001_461,exp_1001,13859,treatment,2026-04-01 09:40:38
exp_1001_462,exp_1001,29443,control,2026-04-15 00:25:11
exp_1001_463,exp_1001,8060,control,2026-04-05 02:00:15
exp_1001_464,exp_1001,34507,control,2026-04-04 13:30:38
exp_1001_465,exp_1001,32479,treatment,2026-04-16 00:04:15
exp_1001_466,exp_1001,40310,treatment,2026-04-16 20:12:55
exp_1001_467,exp_1001,35112,control,2026-04-11 14:30:57
exp_1001_468,exp_1001,15583,control,2026-04-16 17:18:11
exp_1001_469,exp_1001,29679,treatment,2026-04-09 17:49:42
exp_1001_470,exp_1001,2650,treatment,2026-04-01 06:15:50
exp_1001_471,exp_1001,38060,treatment,2026-04-15 08:59:50
exp_1001_472,exp_1001,28779,control,2026-04-10 20:17:28
exp_1001_473,exp_1001,35211,control,2026-04-09 01:12:12
exp_1001_474,exp_1001,27361,control,2026-04-08 00:58:32
exp_1001_475,exp_1001,22013,control,2026-04-06 14:44:22
exp_1001_476,exp_1001,5727,control,2026-04-06 23:11:28
exp_1001_477,exp_1001,35138,treatment,2026-04-13 06:31:40
exp_1001_478,exp_1001,4187,treatment,2026-04-11 15:03:30
exp_1001_479,exp_1001,27979,treatment,2026-04-08 07:53:24
exp_1001_480,exp_1001,33613,control,2026-04-09 23:21:45
exp_1001_481,exp_1001,5671,control,2026-04-17 23:12:08
exp_1001_482,exp_1001,40759,treatment,2026-04-14 13:47:35
exp_1001_483,exp_1001,8432,control,2026-04-13 20:00:27
exp_1001_484,exp_1001,37219,control,2026-04-02 21:17:38
exp_1001_485,exp_1001,21088,treatment,2026-04-11 18:47:36
exp_1001_486,exp_1001,36131,control,2026-04-08 20:13:09
exp_1001_487,exp_1001,9259,treatment,2026-04-02 01:06:01
exp_1001_488,exp_1001,40620,control,2026-04-03 06:28:23
exp_1001_489,exp_1001,38458,treatment,2026-04-10 18:12:42
exp_1001_490,exp_1001,26251,control,2026-04-04 17:52:51
exp_1001_491,exp_1001,4637,treatment,2026-04-12 04:53:21
exp_1001_492,exp_1001,30462,treatment,2026-04-16 22:31:53
exp_1001_493,exp_1001,14337,control,2026-04-01 05:06:25
exp_1001_494,exp_1001,37424,control,2026-04-11 21:39:24
exp_1001_495,exp_1001,40686,treatment,2026-04-18 16:29:58
exp_1001_496,exp_1001,41745,control,2026-04-13 21:04:26
exp_1001_497,exp_1001,5503,treatment,2026-04-04 10:10:27
exp_1001_498,exp_1001,2380,control,2026-04-17 11:08:59
exp_1001_499,exp_1001,34733,treatment,2026-04-17 17:45:31
exp_1001_500,exp_1001,35441,treatment,2026-04-13 04:02:31
exp_1001_501,exp_1001,22571,treatment,2026-04-08 12:54:25
exp_1001_502,exp_1001,15714,treatment,2026-04-03 23:01:10
exp_1001_503,exp_1001,16607,control,2026-04-17 21:02:04
exp_1001_504,exp_1001,18634,control,2026-04-05 17:27:02
exp_1001_505,exp_1001,5045,control,2026-04-12 17:44:52
exp_1001_506,exp_1001,6344,treatment,2026-04-01 15:06:06
exp_1001_507,exp_1001,20960,treatment,2026-04-06 19:39:48
exp_1001_508,exp_1001,28123,control,2026-04-08 01:06:18
exp_1001_509,exp_1001,30025,treatment,2026-04-02 21:37:28
exp_1001_510,exp_1001,5930,control,2026-04-13 23:02:26
exp_1001_511,exp_1001,1833,treatment,2026-04-11 11:41:23
exp_1001_512,exp_1001,3306,control,2026-04-18 20:50:29
exp_1001_513,exp_1001,18012,control,2026-04-08 23:11:24
exp_1001_514,exp_1001,8446,treatment,2026-04-11 00:12:48
exp_1001_515,exp_1001,16860,treatment,2026-04-06 23:04:50
exp_1001_516,exp_1001,31767,treatment,2026-04-18 02:52:03
exp_1001_517,exp_1001,17295,control,2026-04-16 22:24:24
exp_1001_518,exp_1001,28602,control,2026-04-02 20:24:27
exp_1001_519,exp_1001,26127,control,2026-04-17 10:30:41
exp_1001_520,exp_1001,29230,control,2026-04-12 00:33:15
exp_1001_521,exp_1001,14131,control,2026-04-03 02:01:32
exp_1001_522,exp_1001,12601,treatment,2026-04-07 07:00:08
exp_1001_523,exp_1001,5505,control,2026-04-08 14:07:38
exp_1001_524,exp_1001,11458,treatment,2026-04-04 19:04:59
exp_1001_525,exp_1001,8949,control,2026-04-04 12:28:58
exp_1001_526,exp_1001,10745,treatment,2026-04-10 02:58:19
exp_1001_527,exp_1001,41811,treatment,2026-04-16 17:29:43
exp_1001_528,exp_1001,845,treatment,2026-04-12 07:48:53
exp_1001_529,exp_1001,32164,control,2026-04-12 15:47:46
exp_1001_530,exp_1001,40196,control,2026-04-03 19:47:31
exp_1001_531,exp_1001,34629,treatment,2026-04-01 09:04:49
exp_1001_532,exp_1001,8900,treatment,2026-04-07 06:27:36
exp_1001_533,exp_1001,39240,treatment,2026-04-05 00:10:26
exp_1001_534,exp_1001,26956,control,2026-04-06 13:51:00
exp_1001_535,exp_1001,20041,control,2026-04-02 16:56:56
exp_1001_536,exp_1001,13794,treatment,2026-04-03 07:39:17
exp_1001_537,exp_1001,5683,treatment,2026-04-05 04:45:25
exp_1001_538,exp_1001,33793,treatment,2026-04-05 08:04:57
exp_1001_539,exp_1001,383,control,2026-04-10 22:40:45
exp_1001_540,exp_1001,4328,control,2026-04-15 15:09:02
exp_1001_541,exp_1001,4373,control,2026-04-13 03:02:54
exp_1001_542,exp_1001,36437,treatment,2026-04-10 09:47:13
exp_1001_543,exp_1001,41188,treatment,2026-04-08 00:10:53
exp_1001_544,exp_1001,17553,treatment,2026-04-16 12:44:56
exp_1001_545,exp_1001,26285,control,2026-04-14 23:07:32
exp_1001_546,exp_1001,34017,treatment,2026-04-17 07:54:05
exp_1001_547,exp_1001,41447,treatment,2026-04-11 05:33:26
exp_1001_548,exp_1001,41735,control,2026-04-11 01:05:50
exp_1001_549,exp_1001,32196,treatment,2026-04-16 10:42:41
exp_1001_550,exp_1001,40768,control,2026-04-10 17:34:23
exp_1001_551,exp_1001,35954,treatment,2026-04-18 01:41:04
exp_1001_552,exp_1001,31536,treatment,2026-04-12 01:03:57
exp_1001_553,exp_1001,37762,control,2026-04-04 19:35:29
exp_1001_554,exp_1001,29432,treatment,2026-04-02 08:28:17
exp_1001_555,exp_1001,30670,control,2026-04-03 09:55:47
exp_1001_556,exp_1001,23957,treatment,2026-04-13 21:20:36
exp_1001_557,exp_1001,35959,control,2026-04-07 10:03:09
exp_1001_558,exp_1001,25340,treatment,2026-04-01 01:46:56
exp_1001_559,exp_1001,8105,treatment,2026-04-15 14:08:19
exp_1001_560,exp_1001,5386,treatment,2026-04-13 10:57:41
exp_1001_561,exp_1001,27618,control,2026-04-10 13:43:07
exp_1001_562,exp_1001,35329,treatment,2026-04-04 11:46:42
exp_1001_563,exp_1001,9382,control,2026-04-07 17:57:01
exp_1001_564,exp_1001,28144,treatment,2026-04-16 07:38:37
exp_1001_565,exp_1001,31223,treatment,2026-04-16 11:43:03
exp_1001_566,exp_1001,20476,control,2026-04-16 16:14:53
exp_1001_567,exp_1001,7231,treatment,2026-04-13 21:58:54
exp_1001_568,exp_1001,10936,treatment,2026-04-17 11:15:31
exp_1001_569,exp_1001,39818,control,2026-04-13 00:44:46
exp_1001_570,exp_1001,21925,control,2026-04-18 15:14:59
exp_1001_571,exp_1001,11914,treatment,2026-04-05 21:15:49
exp_1001_572,exp_1001,6511,treatment,2026-04-12 23:27:25
exp_1001_573,exp_1001,31194,control,2026-04-06 08:22:49
exp_1001_574,exp_1001,12365,control,2026-04-14 18:04:33
exp_1001_575,exp_1001,24372,control,2026-04-04 06:59:12
exp_1001_576,exp_1001,30831,control,2026-04-01 14:50:23
exp_1001_577,exp_1001,10848,control,2026-04-09 01:04:22
exp_1001_578,exp_1001,3319,control,2026-04-16 22:09:41
exp_1001_579,exp_1001,1165,treatment,2026-04-01 12:00:57
exp_1001_580,exp_1001,13232,control,2026-04-14 21:43:20
exp_1001_581,exp_1001,21524,treatment,2026-04-18 05:57:46
exp_1001_582,exp_1001,35370,treatment,2026-04-13 00:12:58
exp_1001_583,exp_1001,36875,treatment,2026-04-04 13:30:38
exp_1001_584,exp_1001,14956,control,2026-04-17 18:09:56
exp_1001_585,exp_1001,29407,treatment,2026-04-09 19:37:25
exp_1001_586,exp_1001,26435,control,2026-04-09 03:09:48
exp_1001_587,exp_1001,27955,treatment,2026-04-17 11:17:46
exp_1001_588,exp_1001,31005,treatment,2026-04-07 20:34:51
exp_1001_589,exp_1001,14863,treatment,2026-04-06 17:36:32
exp_1001_590,exp_1001,40955,treatment,2026-04-11 19:47:03
exp_1001_591,exp_1001,40418,treatment,2026-04-16 15:20:43
exp_1001_592,exp_1001,13135,treatment,2026-04-01 20:55:21
exp_1001_593,exp_1001,6816,control,2026-04-12 06:37:08
exp_1001_594,exp_1001,20597,control,2026-04-16 06:58:22
exp_1001_595,exp_1001,26369,treatment,2026-04-02 15:40:16
exp_1001_596,exp_1001,18237,treatment,2026-04-15 15:06:53
exp_1001_597,exp_1001,29183,control,2026-04-10 11:13:08
exp_1001_598,exp_1001,19614,treatment,2026-04-03 21:31:52
exp_1001_599,exp_1001,20807,control,2026-04-06 23:18:25
exp_1001_600,exp_1001,24181,control,2026-04-04 13:49:17
exp_1001_601,exp_1001,27351,treatment,2026-04-07 04:42:47
exp_1001_602,exp_1001,38163,treatment,2026-04-11 15:01:22
exp_1001_603,exp_1001,14754,treatment,2026-04-04 02:58:37
exp_1001_604,exp_1001,15898,control,2026-04-13 20:37:45
exp_1001_605,exp_1001,30205,treatment,2026-04-01 07:56:25
exp_1001_606,exp_1001,37519,control,2026-04-08 13:47:02
exp_1001_607,exp_1001,24029,control,2026-04-11 09:56:29
exp_1001_608,exp_1001,29672,treatment,2026-04-11 00:21:17
exp_1001_609,exp_1001,32522,control,2026-04-14 09:12:12
exp_1001_610,exp_1001,5821,control,2026-04-07 14:43:13
exp_1001_611,exp_1001,12600,treatment,2026-04-05 14:09:24
exp_1001_612,exp_1001,4459,control,2026-04-11 08:49:16
exp_1001_613,exp_1001,8881,treatment,2026-04-18 14:30:21
exp_1001_614,exp_1001,11211,control,2026-04-10 02:22:48
exp_1001_615,exp_1001,1827,treatment,2026-04-12 19:47:27
exp_1001_616,exp_1001,9171,control,2026-04-06 00:57:56
exp_1001_617,exp_1001,37254,control,2026-04-12 20:42:42
exp_1001_618,exp_1001,27970,treatment,2026-04-04 12:23:40
exp_1001_619,exp_1001,20729,control,2026-04-08 21:32:18
exp_1001_620,exp_1001,14723,control,2026-04-10 07:38:27
exp_1001_621,exp_1001,38218,treatment,2026-04-10 00:29:51
exp_1001_622,exp_1001,4200,control,2026-04-01 20:43:11
exp_1001_623,exp_1001,36731,treatment,2026-04-11 04:33:10
exp_1001_624,exp_1001,37236,treatment,2026-04-05 19:02:57
exp_1001_625,exp_1001,25627,treatment,2026-04-09 11:36:10
exp_1001_626,exp_1001,34981,treatment,2026-04-06 05:41:31
exp_1001_627,exp_1001,14136,treatment,2026-04-10 13:30:42
exp_1001_628,exp_1001,6195,control,2026-04-13 22:30:54
exp_1001_629,exp_1001,23680,control,2026-04-17 09:34:33
exp_1001_630,exp_1001,26568,treatment,2026-04-10 14:21:51
exp_1001_631,exp_1001,18131,treatment,2026-04-09 15:09:27
exp_1001_632,exp_1001,22291,treatment,2026-04-12 04:33:37
exp_1001_633,exp_1001,3601,treatment,2026-04-18 14:55:09
exp_1001_634,exp_1001,7354,treatment,2026-04-15 00:51:01
exp_1001_635,exp_1001,11744,control,2026-04-02 16:41:44
exp_1001_636,exp_1001,21069,treatment,2026-04-09 20:11:21
exp_1001_637,exp_1001,14035,treatment,2026-04-05 04:57:54
exp_1001_638,exp_1001,39044,control,2026-04-02 10:42:02
exp_1001_639,exp_1001,31681,treatment,2026-04-08 21:02:00
exp_1001_640,exp_1001,1620,control,2026-04-14 23:12:49
exp_1001_641,exp_1001,38774,treatment,2026-04-06 12:02:30
exp_1001_642,exp_1001,41879,control,2026-04-01 17:56:35
exp_1001_643,exp_1001,23157,control,2026-04-06 09:21:12
exp_1001_644,exp_1001,5142,control,2026-04-14 15:21:43
exp_1001_645,exp_1001,654,control,2026-04-03 08:33:15
exp_1001_646,exp_1001,36691,control,2026-04-07 22:46:26
exp_1001_647,exp_1001,25344,treatment,2026-04-04 14:20:06
exp_1001_648,exp_1001,7849,control,2026-04-17 00:21:19
exp_1001_649,exp_1001,24603,treatment,2026-04-04 02:56:09
exp_1001_650,exp_1001,2055,control,2026-04-08 22:33:59
exp_1001_651,exp_1001,15748,control,2026-04-11 12:14:38
exp_1001_652,exp_1001,39074,treatment,2026-04-17 00:39:12
exp_1001_653,exp_1001,40956,treatment,2026-04-17 18:08:40
exp_1001_654,exp_1001,7952,treatment,2026-04-17 22:58:46
exp_1001_655,exp_1001,36998,control,2026-04-12 04:50:31
exp_1001_656,exp_1001,40646,treatment,2026-04-17 18:01:10
exp_1001_657,exp_1001,1411,treatment,2026-04-02 08:48:46
exp_1001_658,exp_1001,23719,control,2026-04-02 18:00:04
exp_1001_659,exp_1001,3602,control,2026-04-03 15:42:17
exp_1001_660,exp_1001,9994,treatment,2026-04-12 21:14:29
exp_1001_661,exp_1001,23502,treatment,2026-04-15 21:52:21
exp_1001_662,exp_1001,14708,control,2026-04-15 00:08:40
exp_1001_663,exp_1001,33640,control,2026-04-06 13:33:38
exp_1001_664,exp_1001,2751,treatment,2026-04-06 14:58:20
exp_1001_665,exp_1001,27727,treatment,2026-04-03 20:57:26
exp_1001_666,exp_1001,23548,control,2026-04-18 23:59:41
exp_1001_667,exp_1001,37481,control,2026-04-09 06:29:07
exp_1001_668,exp_1001,3817,treatment,2026-04-18 22:00:13
exp_1001_669,exp_1001,39613,treatment,2026-04-14 16:48:57
exp_1001_670,exp_1001,13021,treatment,2026-04-05 20:04:51
exp_1001_671,exp_1001,1007,control,2026-04-13 08:17:06
exp_1001_672,exp_1001,25186,control,2026-04-14 00:49:02
exp_1001_673,exp_1001,15484,treatment,2026-04-11 14:57:23
exp_1001_674,exp_1001,36049,treatment,2026-04-05 15:06:58
exp_1001_675,exp_1001,40588,treatment,2026-04-03 08:21:54
exp_1001_676,exp_1001,22581,control,2026-04-18 15:53:21
exp_1001_677,exp_1001,29382,control,2026-04-12 13:49:55
exp_1001_678,exp_1001,10489,control,2026-04-09 05:02:25
exp_1001_679,exp_1001,23348,treatment,2026-04-15 02:33:45
exp_1001_680,exp_1001,17386,control,2026-04-01 01:05:38
exp_1001_681,exp_1001,30089,control,2026-04-03 17:19:43
exp_1001_682,exp_1001,6418,control,2026-04-16 14:09:42
exp_1001_683,exp_1001,17970,control,2026-04-13 12:21:02
exp_1001_684,exp_1001,38270,treatment,2026-04-14 21:23:31
exp_1001_685,exp_1001,10960,control,2026-04-01 20:44:45
exp_1001_686,exp_1001,13942,treatment,2026-04-07 22:09:44
exp_1001_687,exp_1001,31226,control,2026-04-13 13:38:28
exp_1001_688,exp_1001,34997,treatment,2026-04-01 11:53:38
exp_1001_689,exp_1001,10482,control,2026-04-11 03:33:35
exp_1001_690,exp_1001,34218,control,2026-04-12 12:01:24
exp_1001_691,exp_1001,716,control,2026-04-05 16:00:56
exp_1001_692,exp_1001,22730,treatment,2026-04-03 14:47:21
exp_1001_693,exp_1001,4699,control,2026-04-10 10:12:45
exp_1001_694,exp_1001,15312,control,2026-04-10 03:10:17
exp_1001_695,exp_1001,25562,control,2026-04-04 02:54:02
exp_1001_696,exp_1001,17919,treatment,2026-04-15 10:41:47
exp_1001_697,exp_1001,24146,control,2026-04-15 02:34:42
exp_1001_698,exp_1001,20564,treatment,2026-04-03 11:43:24
exp_1001_699,exp_1001,39965,control,2026-04-02 10:40:28
exp_1001_700,exp_1001,26005,treatment,2026-04-05 00:12:22
exp_1001_701,exp_1001,2834,control,2026-04-02 20:18:12
exp_1001_702,exp_1001,21741,treatment,2026-04-07 04:23:19
exp_1001_703,exp_1001,32333,treatment,2026-04-15 11:43:12
exp_1001_704,exp_1001,5122,control,2026-04-12 01:25:30
exp_1001_705,exp_1001,7465,control,2026-04-16 09:31:09
exp_1001_706,exp_1001,34260,treatment,2026-04-11 08:03:00
exp_1001_707,exp_1001,30297,treatment,2026-04-01 00:17:31
exp_1001_708,exp_1001,13412,control,2026-04-08 09:34:01
exp_1001_709,exp_1001,4478,treatment,2026-04-13 22:03:00
exp_1001_710,exp_1001,4965,treatment,2026-04-17 07:07:51
exp_1001_711,exp_1001,31018,control,2026-04-18 03:54:34
exp_1001_712,exp_1001,8876,treatment,2026-04-03 05:20:05
exp_1001_713,exp_1001,17268,treatment,2026-04-11 20:37:20
exp_1001_714,exp_1001,10536,treatment,2026-04-07 20:17:26
exp_1001_715,exp_1001,41699,treatment,2026-04-09 21:22:43
exp_1001_716,exp_1001,5784,treatment,2026-04-07 05:21:29
exp_1001_717,exp_1001,12896,treatment,2026-04-10 21:21:06
exp_1001_718,exp_1001,691,control,2026-04-08 22:21:38
exp_1001_719,exp_1001,17548,control,2026-04-07 16:48:44
exp_1001_720,exp_1001,2636,treatment,2026-04-07 16:20:49
exp_1001_721,exp_1001,11210,control,2026-04-01 21:56:48
exp_1001_722,exp_1001,7142,control,2026-04-02 12:27:34
exp_1001_723,exp_1001,30406,treatment,2026-04-10 09:54:37
exp_1001_724,exp_1001,18446,control,2026-04-02 02:37:37
exp_1001_725,exp_1001,30913,treatment,2026-04-03 04:37:45
exp_1001_726,exp_1001,5143,treatment,2026-04-04 12:19:45
exp_1001_727,exp_1001,2340,control,2026-04-06 19:06:03
exp_1001_728,exp_1001,22678,control,2026-04-12 14:13:34
exp_1001_729,exp_1001,20516,control,2026-04-17 07:34:21
exp_1001_730,exp_1001,15636,control,2026-04-17 01:45:17
exp_1001_731,exp_1001,28234,treatment,2026-04-02 23:33:25
exp_1001_732,exp_1001,21549,treatment,2026-04-16 20:06:08
exp_1001_733,exp_1001,37972,control,2026-04-02 01:56:41
exp_1001_734,exp_1001,36352,treatment,2026-04-09 09:23:27
exp_1001_735,exp_1001,9577,control,2026-04-04 02:12:39
exp_1001_736,exp_1001,38831,treatment,2026-04-05 05:56:47
exp_1001_737,exp_1001,25672,control,2026-04-15 04:59:23
exp_1001_738,exp_1001,41316,treatment,2026-04-05 21:58:17
exp_1001_739,exp_1001,39519,treatment,2026-04-18 15:52:06
exp_1001_740,exp_1001,10717,treatment,2026-04-07 13:44:08
exp_1001_741,exp_1001,17155,control,2026-04-05 10:19:30
exp_1001_742,exp_1001,24414,control,2026-04-07 09:11:40
exp_1001_743,exp_1001,28578,control,2026-04-17 10:09:49
exp_1001_744,exp_1001,35851,control,2026-04-15 19:15:24
exp_1001_745,exp_1001,40222,treatment,2026-04-08 21:53:45
exp_1001_746,exp_1001,20307,control,2026-04-18 15:32:38
exp_1001_747,exp_1001,11870,treatment,2026-04-16 17:02:52
exp_1001_748,exp_1001,6753,control,2026-04-02 08:34:23
exp_1001_749,exp_1001,832,treatment,2026-04-03 11:30:03
exp_1001_750,exp_1001,29117,treatment,2026-04-11 03:55:22
exp_1001_751,exp_1001,6745,control,2026-04-07 08:05:19
exp_1001_752,exp_1001,23055,control,2026-04-07 07:46:25
exp_1001_753,exp_1001,7755,control,2026-04-12 23:43:32
exp_1001_754,exp_1001,16108,treatment,2026-04-07 17:37:43
exp_1001_755,exp_1001,20081,treatment,2026-04-03 23:16:23
exp_1001_756,exp_1001,39393,control,2026-04-02 12:10:18
exp_1001_757,exp_1001,37613,control,2026-04-15 12:03:01
exp_1001_758,exp_1001,37135,treatment,2026-04-11 21:33:42
exp_1001_759,exp_1001,1759,treatment,2026-04-08 06:43:29
exp_1001_760,exp_1001,25420,treatment,2026-04-13 17:14:33
exp_1001_761,exp_1001,3859,control,2026-04-15 09:18:23
exp_1001_762,exp_1001,36170,treatment,2026-04-07 22:58:36
exp_1001_763,exp_1001,13707,treatment,2026-04-15 22:44:51
exp_1001_764,exp_1001,33631,treatment,2026-04-06 22:42:02
exp_1001_765,exp_1001,5874,treatment,2026-04-16 03:19:14
exp_1001_766,exp_1001,17612,treatment,2026-04-09 15:01:23
exp_1001_767,exp_1001,16193,treatment,2026-04-11 22:44:34
exp_1001_768,exp_1001,9999,treatment,2026-04-07 12:58:01
exp_1001_769,exp_1001,8163,control,2026-04-11 18:31:10
exp_1001_770,exp_1001,24758,treatment,2026-04-03 08:24:37
exp_1001_771,exp_1001,19187,control,2026-04-05 06:50:43
exp_1001_772,exp_1001,6517,control,2026-04-09 23:32:22
exp_1001_773,exp_1001,14146,control,2026-04-08 19:36:24
exp_1001_774,exp_1001,31917,treatment,2026-04-08 17:06:37
exp_1001_775,exp_1001,37047,treatment,2026-04-17 08:08:58
exp_1001_776,exp_1001,39093,control,2026-04-15 15:45:27
exp_1001_777,exp_1001,19658,treatment,2026-04-02 01:26:40
exp_1001_778,exp_1001,16334,treatment,2026-04-01 13:57:35
exp_1001_779,exp_1001,38252,control,2026-04-13 09:28:51
exp_1001_780,exp_1001,24984,control,2026-04-12 19:13:35
exp_1001_781,exp_1001,10836,control,2026-04-01 20:26:18
exp_1001_782,exp_1001,19901,treatment,2026-04-16 21:29:29
exp_1001_783,exp_1001,25498,control,2026-04-06 04:56:26
exp_1001_784,exp_1001,10571,treatment,2026-04-03 17:51:55
exp_1001_785,exp_1001,18397,treatment,2026-04-14 18:21:04
exp_1001_786,exp_1001,23983,treatment,2026-04-16 14:02:06
exp_1001_787,exp_1001,755,control,2026-04-05 12:00:31
exp_1001_788,exp_1001,5276,control,2026-04-06 04:29:42
exp_1001_789,exp_1001,19324,control,2026-04-12 22:18:38
exp_1001_790,exp_1001,12306,control,2026-04-16 20:10:53
exp_1001_791,exp_1001,3796,control,2026-04-02 05:40:54
exp_1001_792,exp_1001,24903,control,2026-04-11 20:12:06
exp_1001_793,exp_1001,9705,control,2026-04-06 18:54:33
exp_1001_794,exp_1001,37631,control,2026-04-15 11:53:11
